Date,Open,High,Low,Close,Volume
2000-03-24,105,106.6,104.1,105.85,686553
2000-03-27,106.9,106.9,103,104,468429
2000-03-28,104.5,107,102,106.35,1220783
2000-03-29,107.1,109.45,103.85,104.85,1141017
2000-03-30,104.2,111.5,101.1,108.55,2543879
2000-03-31,107.3,116,105.25,115.15,3660943
2000-04-03,116.75,124.4,116.75,122.65,3438532
2000-04-04,121.5,121.5,112.85,114.15,3324851
2000-04-05,114,119,109.2,118.25,3400972
2000-04-06,118.9,122.9,112,115.2,1752811
2000-04-07,115.8,123.9,115.3,123.25,4457298
2000-04-10,124,125.8,119.05,120.6,3288466
2000-04-11,117.5,119.45,115.25,117.15,1337181
2000-04-12,118,119.65,115.6,116.7,812855
2000-04-13,115.1,115.1,110.3,112.2,1706328
2000-04-17,110,121,104.1,114.4,5607896
2000-04-18,114.95,119,114,116,1592616
2000-04-19,119,120.5,113.8,115.95,2368988
2000-04-20,116,117,112.25,116.1,1231875
2000-04-24,116.5,117.5,110.6,111.95,1362670
2000-04-25,110.1,111,106.5,109.2,2110199
2000-04-26,112.4,116.15,110.3,115.5,2157205
2000-04-27,115,115,110,111.35,1035056
2000-04-28,112.5,114.5,107.5,108.1,894858
2000-05-02,108.1,109,101.25,102,1331445
2000-05-03,103,104,98,103.05,701492
2000-05-04,103.95,108,102.5,105.4,640752
2000-05-05,105.05,108.95,103.85,107.15,1085074
2000-05-08,107.5,111,105.35,106.2,856821
2000-05-09,105.1,106.2,102.15,104.6,744158
2000-05-10,107.25,107.25,103.75,104.2,337284
2000-05-11,102.1,104.4,102,102.65,225306
2000-05-12,103.45,103.95,99,100.25,464532
2000-05-15,98.5,102.25,98,101.9,443450
2000-05-16,101.5,103.5,101.5,102.2,515789
2000-05-17,103.9,108.3,103.9,105.1,1419590
2000-05-18,106.55,115.5,106.55,111.45,3738719
2000-05-19,112.5,115.5,111.1,113.5,1688159
2000-05-22,113,119.75,111.9,114.4,2805646
2000-05-23,114.2,116.5,112.55,115.45,1314005
2000-05-24,114.75,120.95,113.5,118.25,3245820
2000-05-25,118,120.75,113.15,114.45,2814591
2000-05-26,114.1,116.4,112.55,113.9,1944298
2000-05-29,114.9,118.9,113.85,116,2108787
2000-05-30,116,117.9,115,116.55,1936132
2000-05-31,119.25,124.9,117.1,122.2,5233474
2000-06-01,124,124.7,118.65,119.25,2287485
2000-06-02,119.9,133.6,119.9,133.6,7480980
2000-06-05,135,141.5,128.5,130.3,4498334
2000-06-06,131,135.9,129.1,133.95,2121520
2000-06-07,135.5,135.95,130,130.6,1517800
2000-06-08,131,134,130.5,133.15,1626902
2000-06-09,133,137.8,132,132.65,2983399
2000-06-12,133.75,134.3,128.5,129.15,1790456
2000-06-13,128.6,129,123.65,125.75,3303496
2000-06-14,129.5,132,127.55,128.3,2178363
2000-06-15,128.5,128.7,126.5,127.15,638241
2000-06-16,128.45,131.45,126.75,130.35,2013827
2000-06-19,131,131,128,128.95,993893
2000-06-20,129.05,130,126.5,127.35,927373
2000-06-21,128.35,128.35,123.1,123.45,844267
2000-06-22,123.85,125.95,120.65,124.75,1173265
2000-06-23,124.95,127.5,122.8,123.35,1274714
2000-06-26,124,124,121.05,121.8,600593
2000-06-27,122.5,124.4,120.45,120.95,1489781
2000-06-28,121,122.4,120.2,121.95,377792
2000-06-29,122.35,123.5,121,121.35,606964
2000-06-30,120.55,122.8,117.9,118.45,901077
2000-07-03,119.9,128.9,119,126.4,3160737
2000-07-04,127,130.3,126.5,128.3,1664116
2000-07-05,128.9,130.75,126.5,127.15,1348685
2000-07-06,128.25,129.2,124,127.9,938540
2000-07-07,129.45,136.7,129,134.95,4564240
2000-07-10,135,136.9,133.1,134.25,2388637
2000-07-11,133.7,140.85,132.6,139.15,3785074
2000-07-12,144.45,144.7,139.1,140.6,4374409
2000-07-13,142.5,144.45,138.95,140.8,3031696
2000-07-14,141,142.4,137.3,138.05,1823066
2000-07-17,138.6,145,138.6,143.95,3857563
2000-07-18,144.2,145.7,139.5,140.4,2763503
2000-07-19,141.45,142,133.5,134.7,2531696
2000-07-20,136.75,141.95,135,136.15,5369089
2000-07-21,136.9,137.95,124.6,125.8,5058672
2000-07-24,121.2,122.6,115.75,116.5,1997742
2000-07-25,115.1,121.95,110,120,2907837
2000-07-26,122,123,115.75,116.45,1783350
2000-07-27,115.9,118.5,114.85,117.85,1697342
2000-07-28,116.6,122,116.4,118.2,2165600
2000-07-31,119,119.45,116.55,117.95,884774
2000-08-01,118.4,120.9,117.5,118.05,1865758
2000-08-02,119.4,119.8,116.8,117.9,1539774
2000-08-03,118,118.4,113.35,114.95,2017226
2000-08-04,115.25,117,113,113.75,1455741
2000-08-07,113.9,114.2,106.6,108.15,1613367
2000-08-08,108.9,112.7,107.15,109.9,1787938
2000-08-09,111.45,113.75,110.8,112.1,678144
2000-08-10,112,112.8,109.75,110.15,662031
2000-08-11,110.2,111,105.7,107.2,1286679
2000-08-14,108,108,104,105.65,1723279
2000-08-16,107.35,109.4,106,107.65,1339950
2000-08-17,107.75,109.7,106.65,107.05,1403837
2000-08-18,107.9,107.9,105.55,106.5,807645
2000-08-21,107,108.8,106.35,107.55,899289
2000-08-22,108.05,112.45,107.05,111.5,1875037
2000-08-23,113,114.8,111.5,112.4,1616521
2000-08-24,112.4,112.4,109.1,110.4,819703
2000-08-25,109.6,111.45,109.3,110.15,765462
2000-08-28,110.5,111.9,110.05,110.7,894272
2000-08-29,110.4,111.35,109.55,109.8,879963
2000-08-30,110.8,111.4,109.8,110.15,542392
2000-08-31,110,110.45,108.5,109,475460
2000-09-04,109.75,112.4,109.5,110.9,965440
2000-09-05,111.45,112.5,110.65,111.25,802116
2000-09-06,111.6,114.4,111,113.05,1789000
2000-09-07,113.5,115.45,112.75,113.1,1250554
2000-09-08,113,113.2,111.3,111.55,585012
2000-09-11,112.5,113.85,110.5,111.1,683625
2000-09-12,110.9,111,108.65,109.2,1024981
2000-09-13,109.25,109.8,107.8,107.95,449327
2000-09-14,107.6,108.65,106.1,106.55,376326
2000-09-15,107.7,107.9,104.25,104.95,584705
2000-09-18,103,103.9,101,101.7,438515
2000-09-19,101,102.5,97.1,97.5,1220188
2000-09-20,98.8,101,97.35,99.35,1203563
2000-09-21,100.75,102,99,99.95,670951
2000-09-22,99.3,99.3,95,95.55,796989
2000-09-25,97.25,101.9,95.3,96.15,562320
2000-09-26,97.7,97.7,94.85,95.7,862813
2000-09-27,96,96.5,94.3,95.6,332511
2000-09-28,95.5,96.5,94.25,94.45,362281
2000-09-29,95.25,95.5,93.75,94.3,348591
2000-10-03,93.55,96.85,93.5,95.65,753747
2000-10-04,96,100.4,95,98.35,985792
2000-10-05,98.6,100.3,97,97.25,489057
2000-10-06,96.3,97.95,96.15,96.85,272734
2000-10-09,96.1,97,95.6,95.95,207378
2000-10-10,95.25,97,91.75,92.25,758818
2000-10-11,91.25,92.4,87.5,88.05,734616
2000-10-12,87.1,88.9,86.5,87.05,591263
2000-10-13,86,92.2,85.05,89.75,1694229
2000-10-16,91.7,94,88.15,89.5,1073434
2000-10-17,88.25,91.15,87,88.4,877167
2000-10-18,89,91,88.25,90.3,830252
2000-10-19,91.4,99.35,91.05,97.1,2823482
2000-10-20,99.75,104.9,99.5,102.3,3252523
2000-10-23,101.1,102.4,95.85,96.25,1296542
2000-10-24,95.95,97.5,94.8,95.55,931134
2000-10-25,96,99.5,95.55,98.1,1738395
2000-10-26,98,100.5,97.75,99.8,781269
2000-10-27,100,102,98.8,99.35,674662
2000-10-30,99.25,99.25,95.25,95.75,623396
2000-10-31,95.75,97.1,95.15,96.6,770931
2000-11-01,98.25,100.3,96.75,99.7,1719847
2000-11-02,99.9,104.45,99.9,103.45,3000537
2000-11-03,104.8,107.5,103.75,105.65,3121865
2000-11-06,106.7,107.85,105.05,105.55,2238869
2000-11-07,104.7,106.8,104,105.35,1622755
2000-11-08,105.35,108.85,105,106.6,2332618
2000-11-09,106,106.95,105,105.85,858220
2000-11-10,105.9,106.15,101.5,101.85,1259693
2000-11-13,100.4,104.9,98.55,103.8,1555397
2000-11-14,104.4,108.7,103.85,107.9,1982667
2000-11-15,109.8,111.9,107.75,108.5,2899902
2000-11-16,109.65,111.35,106.65,107.1,2079895
2000-11-17,106.55,108.75,105.6,107.95,929156
2000-11-20,108.1,109.5,107.35,108.8,1042115
2000-11-21,107.6,111,107.6,109.05,2039145
2000-11-22,110.25,113.1,109.4,110.9,3551341
2000-11-23,110.15,112.6,109.2,111.6,1907299
2000-11-24,112.3,116.35,112.1,115.9,4785944
2000-11-27,116.9,120.45,116.2,119.8,4247437
2000-11-28,120,122.7,119.3,121.15,3021507
2000-11-29,120.5,122.8,116.9,118.85,3553657
2000-11-30,119.45,124.9,118,123.1,6511873
2000-12-01,122.25,125.7,121.3,122.55,4793414
2000-12-04,123.8,126.9,123.1,125.05,3703806
2000-12-05,125.8,128.25,125.8,126.95,2661143
2000-12-06,129,129.45,125,126,4062729
2000-12-07,125,129.8,125,129.55,5270627
2000-12-08,129.7,132.9,129.5,130.8,4754871
2000-12-11,131.45,132.4,127.9,128.7,2433050
2000-12-12,128.9,128.9,125.6,126.45,2296697
2000-12-13,127.45,129,126.15,128.05,2608013
2000-12-14,127.5,130.85,127,127.45,2547132
2000-12-15,126.55,127.9,122.55,123.15,2428971
2000-12-18,117.5,124.9,117.5,123.95,1551471
2000-12-19,124.7,129.2,124.7,126.75,3635236
2000-12-20,126.05,127.3,124.15,125.6,1126210
2000-12-21,124.5,126.75,122.55,125.05,1167089
2000-12-22,125.9,128,121.25,122,1767214
2000-12-26,122.5,124.6,120.05,120.55,1354237
2000-12-27,121,123.9,119,122,1137342
2000-12-28,122.45,124.9,122.45,123.7,916487
2000-12-29,124.4,130.7,124.3,130.1,3891806
2001-01-01,130.7,134.9,130,132.15,2913398
2001-01-02,132.5,135.2,132.1,134.6,2452988
2001-01-03,135.5,138.2,133.6,136.05,4024574
2001-01-04,137.9,138.9,132.9,134.5,4074096
2001-01-05,135.45,136.4,132.3,133.05,2416667
2001-01-08,132.1,133.75,128.2,129,2372630
2001-01-09,128.35,130.25,126.55,127,2166962
2001-01-10,127.9,130.9,126.1,127,2580982
2001-01-11,128,128.25,126,126.8,1291247
2001-01-12,127.5,130.15,125.05,127.95,2550854
2001-01-15,128.8,133.4,128.35,132.55,3683347
2001-01-16,133.45,133.9,130.8,131.5,2411151
2001-01-17,130,131.25,123.75,124.65,3965384
2001-01-18,125.85,128.5,123.4,127.7,3337740
2001-01-19,128.1,129.7,126.6,127.3,2541044
2001-01-22,128,130.4,127.3,129.5,2337658
2001-01-23,130.8,132.95,130.3,130.75,2753657
2001-01-24,132.5,133.2,130.1,132.15,3127371
2001-01-25,131.05,132.8,129.35,130.5,1949395
2001-01-29,130.05,130.8,124.1,128.25,1574203
2001-01-30,128,135.9,128,135.3,3756900
2001-01-31,136,140.6,135.1,137.35,6658750
2001-02-01,136.1,139.35,133,136.85,4456405
2001-02-02,136.1,143.25,136,142.6,6182384
2001-02-05,143.4,151.25,142.55,149.05,8533067
2001-02-06,149.65,153.85,147.3,152.65,7339863
2001-02-07,153.6,153.6,148.9,151.8,4512674
2001-02-08,152.2,159.5,152.1,158.65,8145011
2001-02-09,159.85,164.55,159.85,162.85,6606430
2001-02-12,162.9,163.5,156.65,157.8,4093420
2001-02-13,158,161.65,155.55,158.3,4810829
2001-02-14,158,160.9,155.5,158.65,4426165
2001-02-15,159.9,161,157.55,158.55,3366957
2001-02-16,158.5,159,153.1,153.5,2925574
2001-02-19,154.45,159,153.1,155.25,2948027
2001-02-20,155.7,158.95,155.7,156.8,3886086
2001-02-21,158.6,161.75,157.6,159.55,6479665
2001-02-22,159,159.4,154.2,155.3,3176235
2001-02-23,157.5,160.25,151,152,6289717
2001-02-26,153,156.3,147.55,154.3,5822227
2001-02-27,155.75,159.4,151,157.8,6275722
2001-02-28,158.95,161.45,152.5,154.5,5177467
2001-03-01,152.15,166.9,152.15,163,7702848
2001-03-02,166,169.45,155.6,157.1,5094940
2001-03-05,158.45,159.9,147.6,148.85,4361968
2001-03-07,151.5,154.45,145.15,149.2,2003346
2001-03-08,148.1,154,147.25,150.95,1971857
2001-03-09,149.1,149.1,138.9,142,1693295
2001-03-12,139.1,146.75,128.6,131.95,1925253
2001-03-13,128.65,128.65,110.85,111.05,3373562
2001-03-14,109,126.5,109,124.45,2011378
2001-03-15,120.05,134.45,120.05,132.85,2153053
2001-03-16,132.05,136.75,120,125.6,1808086
2001-03-19,121,134.8,121,133.3,1542787
2001-03-20,134.9,138,129.8,131.85,1150438
2001-03-21,130.3,138.8,130.1,137.15,1338783
2001-03-22,137,138.5,133,134.7,947108
2001-03-23,136,136,128.55,133.25,1581849
2001-03-26,131,134.8,130.1,133.35,594687
2001-03-27,133.4,134,129.9,130.35,512779
2001-03-28,131.45,133.9,130.55,131.6,583394
2001-03-29,131,132.35,126.5,128.05,882154
2001-03-30,128.25,131.3,121.15,122.35,1019208
2001-04-02,121.15,121.15,115,115.75,780874
2001-04-03,115.5,119.9,115.5,119.2,1267959
2001-04-04,119.5,119.9,115.5,119.2,806089
2001-04-06,119.95,126.1,119.95,123.45,1365694
2001-04-09,122.75,127.9,122.75,126.65,735028
2001-04-10,126.95,129,123.65,124.5,764102
2001-04-11,126.45,126.9,120.75,122.1,805490
2001-04-12,120.1,120.1,113.1,115,1517664
2001-04-16,114.05,122.4,114.05,120.55,1130700
2001-04-17,121.1,127.5,120.6,126.5,1188459
2001-04-18,128,136.6,126.55,132.35,1824718
2001-04-19,132.85,141.9,131.85,138.2,3027025
2001-04-20,138.9,138.95,131.55,133.95,1051193
2001-04-23,134.9,139.4,133.05,135.4,951281
2001-04-24,134,137.45,133.15,135.15,989395
2001-04-25,136.9,147,135.5,146.1,3374671
2001-04-26,147,149.3,138.5,140.65,2355061
2001-04-27,138.85,138.85,126.5,130.35,2484863
2001-04-30,131,135,130.1,134.35,1017165
2001-05-02,136.4,141.85,135.95,138.05,2155567
2001-05-03,137,139,133.2,133.8,1072054
2001-05-04,133.2,139,133,136.8,1770848
2001-05-07,138.45,141.2,136.8,137.4,1368843
2001-05-08,137.5,138.7,136.15,136.55,966850
2001-05-09,137.5,140,135.1,135.95,1445992
2001-05-10,135.05,137,134,135.65,661586
2001-05-11,136,137,132.5,133,1051939
2001-05-14,132.55,133.5,127.75,128.4,1008722
2001-05-15,127,128,118.6,126.9,1506453
2001-05-16,128.25,136.9,128.25,136.15,3722084
2001-05-17,136.9,142.5,136.55,138.6,3787909
2001-05-18,139.95,143,138.1,141.6,2725534
2001-05-21,143.7,146.95,143,144.2,4542525
2001-05-22,143.55,145.8,142.1,143.9,2792503
2001-05-23,141.9,142.85,140.1,141.2,1645178
2001-05-24,141.95,143.4,140.7,141.5,1848320
2001-05-25,141.7,142.85,140,140.3,1052870
2001-05-28,140.9,145.9,140.9,144.95,3253146
2001-05-29,145.8,147.4,144.65,145.25,2263637
2001-05-30,145.5,146.9,142.4,143.3,2074690
2001-05-31,142.05,143.2,139.5,141.2,1956438
2001-06-01,142.5,144.75,140.1,141.7,3255053
2001-06-04,142.5,144.25,137.1,137.45,3584993
2001-06-05,137.5,138.45,135.05,135.6,1885789
2001-06-06,137.2,138,133.7,134,1474064
2001-06-07,134.5,134.5,129.5,131.3,1383821
2001-06-08,131.9,134.3,131.5,132.1,1962124
2001-06-11,132.7,133.65,131.8,132.55,961461
2001-06-12,132.1,133.5,131.5,131.85,1468699
2001-06-13,132.5,132.8,129.6,130.05,1203417
2001-06-14,129.55,130,127.8,128.5,1461999
2001-06-15,127.55,127.9,123.55,124.05,1246912
2001-06-18,123.75,124.05,121.3,123.15,1320777
2001-06-19,123.75,126.45,123.5,125.45,2035130
2001-06-20,126.45,126.45,123,123.8,669492
2001-06-21,124,124.45,118.9,120.05,1079963
2001-06-22,121,121,117.1,117.9,931152
2001-06-25,117.05,119,114.6,117.05,946804
2001-06-26,116.6,119.55,116,118.7,1868508
2001-06-27,120,121.4,118.3,120.5,1203364
2001-06-28,120.5,121,116.85,117.5,876916
2001-06-29,118,118.25,112.85,115.25,1844895
2001-07-02,117.4,121.3,117,119.7,601982
2001-07-03,117,118.5,110.55,111.6,1519500
2001-07-04,110.95,112.55,105.05,106.6,1702237
2001-07-05,109.45,127,105.1,106,1416048
2001-07-06,106,107,100.15,101.6,2114633
2001-07-09,99.9,102.8,96.75,97.7,2227387
2001-07-10,98.25,105,98.25,104.25,2102780
2001-07-11,103,105.5,100,100.4,1959165
2001-07-12,102.25,105,101.3,104.1,1004836
2001-07-13,106.3,107.2,101.1,101.45,1589455
2001-07-16,102.4,105.65,102.2,103.95,1297103
2001-07-17,103.2,103.2,98.85,99.2,2007115
2001-07-18,100,101.9,98,100,1237034
2001-07-19,96,96,92.3,92.75,2973448
2001-07-20,93.1,94.45,92.15,93.05,1130569
2001-07-23,92.5,94,91,93.5,23291
2001-07-24,93.05,93.4,89.7,91.1,898469
2001-07-25,91.1,93.3,90.5,90.8,731250
2001-07-26,90.6,92.15,89.3,89.85,1065962
2001-07-27,90.5,91.7,89.4,89.85,749842
2001-07-30,89.5,90.75,89.4,90,805198
2001-07-31,91,94.4,90.3,93.95,1093991
2001-08-01,94,95.25,91.2,91.9,622042
2001-08-02,92.35,92.85,91.75,92.4,291219
2001-08-03,92.15,94,90.8,92.95,812928
2001-08-06,93.45,94.5,92.75,93,624406
2001-08-07,93.45,93.6,92,92.25,237315
2001-08-08,90.9,92.3,90.9,91.75,253890
2001-08-09,91.75,93.1,90.6,92.2,347730
2001-08-10,92.5,92.85,91.7,91.9,318184
2001-08-13,92,92.35,90.65,90.9,292473
2001-08-14,91.75,91.75,90.75,90.85,185028
2001-08-16,91,91.9,90.45,90.65,439005
2001-08-17,91.15,91.4,90,90.25,419130
2001-08-20,90.35,90.4,88,89.35,610263
2001-08-21,89.9,89.9,88.75,89,251655
2001-08-23,89.05,89.05,86.75,86.95,497371
2001-08-24,88,88,86.4,86.8,323665
2001-08-27,87.5,87.95,86.15,86.4,295983
2001-08-28,86,86.95,84.85,85,623389
2001-08-29,85,85.5,82.15,82.35,1074756
2001-08-30,83,84.3,82,82.25,1168860
2001-08-31,82.05,82.75,79.75,80.1,755722
2001-09-03,80.1,81,78.5,78.9,733135
2001-09-04,79,84.4,78.8,83.45,2638076
2001-09-05,85.4,85.4,82.5,83.2,773182
2001-09-06,82.5,84.75,82,84.05,796222
2001-09-07,82.25,85.9,82.25,84.15,752924
2001-09-10,85,86.45,83.4,83.95,720156
2001-09-11,84,85,82.85,83.8,419600
2001-09-12,78.1,82.2,77.5,80.95,794592
2001-09-13,82,82,80.3,80.9,313640
2001-09-14,80.65,81,75.3,76.5,746810
2001-09-17,79,79,70.85,71.45,1004984
2001-09-18,70.5,75.8,70.5,73.1,666503
2001-09-19,75,75,71,71.45,864754
2001-09-20,71,73.8,69.9,71.95,748109
2001-09-21,70.9,73.35,70.3,70.95,751265
2001-09-24,73,73.65,71.75,72.55,210604
2001-09-25,73.15,74.35,71.25,71.7,515244
2001-09-26,71.75,72.9,70.8,71.35,338408
2001-09-27,66,69.7,66,67.25,1256158
2001-09-28,68,70.5,67.25,69.3,979143
2001-10-01,70,71.5,69.05,69.65,429784
2001-10-03,71,71.8,69.55,69.8,394966
2001-10-04,70.5,71.5,70,70.3,212690
2001-10-05,71,72.5,69.6,72.1,499090
2001-10-08,70,72.9,69.2,71.95,726269
2001-10-09,72.15,73.3,71.6,72,290288
2001-10-10,72.1,73,72.05,72.7,249483
2001-10-11,73.5,74.4,72.25,72.6,459875
2001-10-12,73.5,73.65,70.1,71.6,681618
2001-10-15,71.9,73.9,70.85,73.4,457255
2001-10-16,73.3,75.65,73,74.3,465637
2001-10-17,75.65,77.15,74.6,76.4,851572
2001-10-18,75.25,80.5,74.8,79.9,2055256
2001-10-19,80,80.95,77.1,78.9,774230
2001-10-22,80,80.4,78.25,79.4,656380
2001-10-23,80.1,81.85,79.9,80.05,656642
2001-10-24,79.35,82,79.25,80,1073804
2001-10-25,79.9,80.3,79.25,80,482449
2001-10-29,80.25,80.9,79.5,80.05,540192
2001-10-30,79.75,79.75,77.9,78.25,323872
2001-10-31,76.9,76.9,73.1,75.3,519246
2001-11-01,75.5,76.9,74.8,75.3,647756
2001-11-02,76.25,77.75,75.6,77,533889
2001-11-05,77.85,78.8,77,77.8,328506
2001-11-06,79.9,81,78.55,78.85,341250
2001-11-07,80.15,80.35,78.25,78.5,260421
2001-11-08,79.45,79.45,77.75,77.95,289844
2001-11-09,78.55,84.15,78.2,82.3,1984927
2001-11-12,83.05,85.7,83,84.8,1650478
2001-11-13,84.85,85.8,83.25,85.05,614556
2001-11-14,85.7,86.75,85.25,85.7,210025
2001-11-15,85.5,86.5,85,85.4,359034
2001-11-19,87,88.5,85.55,87.4,1528372
2001-11-20,90,90,86.9,87.55,1018787
2001-11-21,87,90.4,86.6,89.75,1125975
2001-11-22,91,93.7,90.5,91.55,1092759
2001-11-23,92.15,92.9,90,90.55,679595
2001-11-26,92.85,98.5,91.45,94.4,1516242
2001-11-27,95.05,95.05,91.7,92.25,1131023
2001-11-28,92.5,93,91.5,91.75,551375
2001-11-29,90.25,91.4,89.5,89.8,753854
2001-12-03,90.25,92.3,89.8,91.95,543994
2001-12-04,92.25,94.7,91.6,93.85,690616
2001-12-05,94,95.75,91.55,92,1098925
2001-12-06,93,93.9,89.4,90.1,1069652
2001-12-07,90.45,94,89.75,93.3,1414562
2001-12-10,90.5,95.45,90.5,94.95,914257
2001-12-11,95.2,98.4,95.05,96.75,928623
2001-12-12,96,98,95.5,96.15,463306
2001-12-13,96.95,96.95,90.1,92.45,755461
2001-12-14,90.5,92.75,90.5,91.9,166338
2001-12-18,92.1,92.75,87.1,89.85,652476
2001-12-19,90,90.7,88.6,89.25,440168
2001-12-20,88,92.85,88,92.2,782904
2001-12-21,91.05,93.65,88.95,89.75,518251
2001-12-24,89,89,86.25,87,565502
2001-12-26,87.3,88.7,83.45,84.05,347195
2001-12-27,83.55,84.4,79.2,80.7,968337
2001-12-28,80.5,85.5,79.15,84.8,415363
2001-12-31,86.5,87.9,84.7,87.1,193549
2002-01-01,87,88.7,85.5,85.9,170088
2002-01-02,86.9,88.05,85.7,87.6,205438
2002-01-03,88,92.1,88,91.45,543017
2002-01-04,93.1,96,92,95.3,851444
2002-01-07,96.6,99.75,96.6,98.8,679951
2002-01-08,98.5,101.55,95.75,99.15,1224781
2002-01-09,99.9,102,98.5,101.15,989669
2002-01-10,101,105.25,101,104.3,1273705
2002-01-11,104,105.55,99.1,100.05,775583
2002-01-14,101.05,103.9,101.05,101.9,287238
2002-01-15,105,106,100.6,101.2,515739
2002-01-16,101.5,104.8,100.9,103.6,433141
2002-01-17,104,108.8,102.25,107.55,1421974
2002-01-18,100,111.5,100,108.9,903353
2002-01-21,111,113.8,107.05,113.3,1201338
2002-01-22,114,114,107.05,108.1,642633
2002-01-23,108,108.9,103.5,103.65,888931
2002-01-24,104.15,104.5,100,100.3,759058
2002-01-25,96.55,100,93.85,94.65,1355536
2002-01-28,95,97,93.7,96.5,664089
2002-01-29,97.2,97.7,94.65,95.55,514097
2002-01-30,96,99.9,95,99.4,935634
2002-01-31,100,102.1,99.1,100.2,900721
2002-02-01,101.9,102.5,100.05,101.05,549281
2002-02-04,101,101.8,99.5,99.85,334345
2002-02-05,100.1,100.1,97.55,98,491096
2002-02-06,98.5,102.5,98.5,101,856895
2002-02-07,100,103.9,99.85,100.1,753111
2002-02-08,101.2,102.4,99.3,100.05,417026
2002-02-11,100.8,104.5,100.5,103.1,922217
2002-02-12,106,107.9,104.4,105.2,1357464
2002-02-13,107,107,104.1,104.35,450302
2002-02-14,105.4,106,103.4,105.1,549036
2002-02-15,108,110.9,106,109.7,1864774
2002-02-18,110.05,112.45,107.55,108.35,806726
2002-02-19,108.9,109.65,104.55,104.8,492231
2002-02-20,106,106.15,103.1,103.25,346120
2002-02-21,104.4,105.25,103.1,103.3,301836
2002-02-22,103.95,113.65,103.5,113.2,3414261
2002-02-25,113,115.8,112.1,112.65,2559533
2002-02-26,113.75,115.45,110.5,112.1,2965158
2002-02-27,112.5,113.9,110.1,110.85,1027855
2002-02-28,110.85,114.5,104,105.65,2841694
2002-03-01,105.9,107.5,104.1,105.95,663169
2002-03-04,107.75,111.5,106.65,110,2178757
2002-03-05,102.1,112.8,102.1,106.2,936559
2002-03-06,103.15,105.35,101,102.15,1519406
2002-03-07,102,103.9,100.3,103.3,1125835
2002-03-08,105.4,107,102.55,103.1,918654
2002-03-11,104.75,104.75,101.7,101.9,375202
2002-03-12,102.6,102.6,98.05,98.6,647062
2002-03-13,99.3,100.95,99.3,100.2,454873
2002-03-14,100.35,101.5,99.1,99.95,267980
2002-03-15,100.7,101,99.6,100.05,232107
2002-03-18,102,104.5,100.85,102.6,638981
2002-03-19,105.1,105.9,101.1,101.6,335965
