Date,Open,High,Low,Close,Volume
2004-05-25,453,459.9,436.65,455.7,8006622
2004-05-26,460,468,455.4,459.3,6844810
2004-05-27,452,457.55,446.6,449.05,5707970
2004-05-28,447.05,450.9,426.2,432.7,8904917
2004-05-31,431.5,438.9,412.5,429.8,9652900
2004-06-01,435,443,432.15,434.2,6215267
2004-06-02,435.9,442.95,434.6,439.45,4296672
2004-06-03,446,452.2,423.1,428.35,7208695
2004-06-04,423,435,422.6,433.5,6151647
2004-06-07,435,449.6,435,444.8,6611675
2004-06-08,445,456.55,441.5,455.25,7265744
2004-06-09,457,458.25,449.3,450.8,5136240
2004-06-10,448.9,452,445,447.7,3516835
2004-06-11,447,447,430,431.7,4722746
2004-06-14,429,437.4,424.5,434.9,7250412
2004-06-15,435.1,452.5,434,450.6,6785824
2004-06-16,453,455.8,442.6,446.15,4553908
2004-06-17,449.4,456.95,439.1,454.3,5902720
2004-06-18,454,454,441.15,444.75,4919840
2004-06-21,446.2,447.9,433.05,434.5,5840772
2004-06-22,432.8,440.5,430,431.75,5392890
2004-06-23,435.5,435.5,409.15,411.25,11069288
2004-06-24,411,425.5,411,423.05,11806191
2004-06-25,424,436.6,423.1,431.6,8228788
2004-06-28,430.5,442.95,430.5,441.7,5428478
2004-06-29,440,447.25,434.55,443.25,6946267
2004-06-30,444.2,446.25,428,429.65,8869472
2004-07-01,439.4,439.9,430.1,438.55,4945934
2004-07-02,435,438.4,430.5,433.9,5676172
2004-07-05,434.4,439.95,429.25,430.45,7218450
2004-07-06,430.7,439,428.8,438.4,5911012
2004-07-07,439,443,435,438.4,7283552
2004-07-08,439.65,446.9,428.1,432,10969933
2004-07-09,400,441.3,400,438.9,4532676
2004-07-12,437,440,432.1,436.75,2875397
2004-07-13,434,438.7,428.55,430.5,2351426
2004-07-14,433.1,433.1,416.7,418,6852963
2004-07-15,420.7,424.4,415.25,420.1,7458953
2004-07-16,422,427.3,418.3,424.45,8211826
2004-07-19,426,428.9,422.2,423.8,6175357
2004-07-20,450,450,421,428.55,10068399
2004-07-21,431,439.7,429.9,434.3,5184791
2004-07-22,444,457.95,438,454.9,10430233
2004-07-23,458,468.7,454.15,466.25,8805349
2004-07-26,466,479,460.1,477.3,8051003
2004-07-27,480,483,462.5,465.1,15580635
2004-07-28,462,475,462,470.9,8270263
2004-07-29,475,475.5,469.25,474.5,5239489
2004-07-30,475.1,490.5,475.05,488.9,7111050
2004-08-02,488,496,485.05,494.1,7074248
2004-08-03,494.25,499.85,487.4,489.4,8322408
2004-08-04,491,494.5,483.55,493.25,6740779
2004-08-05,496.9,504.7,495.15,503,6354706
2004-08-06,501.9,502.95,491.3,493.9,5479519
2004-08-09,492,495.2,486.15,492.2,6018676
2004-08-10,493.05,499.45,490,496.7,4661414
2004-08-11,497,498.8,477.55,479.95,7145766
2004-08-12,480.2,483.8,471.3,475.25,6337293
2004-08-13,477,481,473,476.9,7400845
2004-08-16,474.15,481.35,471.35,478.85,5008536
2004-08-17,555,555,476.05,479.6,5551317
2004-08-18,476.8,476.8,469.3,470.55,4375407
2004-08-19,472,476.8,471.1,475.2,4683227
2004-08-20,475.55,476.1,462.5,463.4,5197629
2004-08-23,464,465.7,448.5,451.25,8081472
2004-08-24,452.55,458.7,450.65,453.55,7285154
2004-08-25,454,458.9,450.45,458,6272902
2004-08-26,461,466.35,459.3,460.7,6532004
2004-08-27,461.25,463.4,453.65,458.2,4769921
2004-08-30,461.1,468.4,461.1,467.2,3505532
2004-08-31,468.05,476.85,468.05,475.65,5302862
2004-09-01,475.65,479.4,474.1,476,3291221
2004-09-02,475,478,470.7,471.95,3740681
2004-09-03,472.8,474.9,468.6,473.8,3916033
2004-09-06,475.1,479.9,474.55,477.1,2841830
2004-09-07,476.1,486.35,476.1,484.75,6308950
2004-09-08,487,487,481.1,482.7,4137602
2004-09-09,486.8,487.4,481.3,485.7,5137421
2004-09-10,485,488.75,482.15,487.85,2856105
2004-09-13,490.9,494.8,485.2,490.95,4421073
2004-09-14,491.5,492.85,483.75,486.35,3581496
2004-09-15,486.95,491.8,484.4,487.65,3329704
2004-09-16,488.5,491.8,482.75,490.85,3430240
2004-09-17,495.55,510,495.15,509.15,8296053
2004-09-20,512,512,500.05,502.05,4526308
2004-09-21,501,509,497.6,507.5,5054375
2004-09-22,506,506.5,500.15,503.45,5758326
2004-09-23,501,503.8,498,500.05,4947611
2004-09-24,500,506.75,495.05,498.85,5740455
2004-09-27,496,497.35,491.7,495.4,3535910
2004-09-28,494.9,501.75,494,496.3,4873375
2004-09-29,497.2,516.5,493.8,514.3,8188668
2004-09-30,514,519.75,514,517.9,6072349
2004-10-01,518.1,535,512.25,533.25,6782434
2004-10-04,533,549.4,533,546.2,5706154
2004-10-05,546,547.8,537.3,539.9,3813992
2004-10-06,538.9,555.75,538.9,546.35,7394077
2004-10-07,549.9,564.4,547.25,558.8,6830670
2004-10-08,560,562.5,552.15,554.45,4085150
2004-10-09,556.8,559,552.1,553.75,648975
2004-10-11,555,558.25,545.05,546.9,2563259
2004-10-12,547,551.95,533.1,535.1,3993249
2004-10-14,537,545.9,533.7,542.9,4439281
2004-10-15,546.3,556.9,542.05,546.3,5812889
2004-10-18,549,555.5,546,550.7,4194218
2004-10-19,553.2,562.9,552,559.85,5507817
2004-10-20,567,567,546.65,548.15,7307776
2004-10-21,549.15,552.9,536.6,539.2,6138254
2004-10-25,540,544,534.2,536.8,8526352
2004-10-26,600,600,537.15,551.75,6395029
2004-10-27,552.55,554,538.2,540.6,10872643
2004-10-28,542.95,548.5,536.6,538.6,8429951
2004-10-29,541,544,527.25,529.15,5504459
2004-11-01,531.9,534.65,525.7,529.85,4894088
2004-11-02,534,545.5,534,543.4,5071120
2004-11-03,544.9,546.4,538.15,543.7,4442667
2004-11-04,554,587,536.2,537.3,6125154
2004-11-05,541,543.75,536.5,540.35,3169206
2004-11-08,544,549.35,541,542.35,4208643
2004-11-09,544.9,545.55,538.55,540,3224197
2004-11-10,541.6,546.5,541.6,544.35,3641603
2004-11-11,546.7,551.75,541.6,545.9,5725700
2004-11-12,550,551.95,541.5,545.55,1264067
2004-11-16,547,547,537.5,544.85,4899923
2004-11-17,546,548.85,541.25,543.75,3522004
2004-11-18,545,549.6,538.6,545.75,6923035
2004-11-19,535.5,543,523.25,527.35,8833904
2004-11-22,518.8,538.8,509,532.55,13544498
2004-11-23,533,535.4,522.1,528.3,8365725
2004-11-24,530,530,509.7,515.15,8224503
2004-11-25,510,523.35,500.1,503.35,17677183
2004-11-29,498,513,487,509.8,20340653
2004-11-30,512,523.7,511.1,517.05,11295390
2004-12-01,523,536.8,523,527.5,6203906
2004-12-02,531.1,544,525.1,542,10424103
2004-12-03,520.25,547.9,520.25,543.7,7448219
2004-12-06,544,547,528.65,530.95,5374142
2004-12-07,535.1,535.1,511.5,517.05,7591960
2004-12-08,521,525,506.05,507.8,7427583
2004-12-09,508.1,515,500,512.2,6742416
2004-12-10,513,513,495.65,499.2,9490211
2004-12-13,499,505,486.35,502.35,9825655
2004-12-14,502,508,496,505.8,6098934
2004-12-15,505.7,505.7,492.3,495.1,6972362
2004-12-16,495,496.95,488.05,491.1,7070852
2004-12-17,490,495.7,478.65,480.55,11503787
2004-12-20,485,488.7,472.1,480.65,21093705
2004-12-21,483.5,491.7,481.4,485,11010746
2004-12-22,487.95,498.8,485.05,495.05,9654627
2004-12-23,498.7,509.25,497.5,506.3,8663566
2004-12-24,515,525.7,510.35,523.4,9409228
2004-12-27,520,547,506.35,516.95,18636083
2004-12-28,519.95,529,518.6,527.55,7676579
2004-12-29,529.2,538.75,526.6,531.5,6930557
2004-12-30,534.05,538.85,521.2,523.1,6747019
2004-12-31,531.25,535.85,525.6,533.7,4782233
2005-01-03,539.4,545,533.8,543.85,6868471
2005-01-04,550,550,529.6,531.25,5258329
2005-01-05,526,533.45,516.15,529.95,8029644
2005-01-06,528,536.5,522.25,526.2,6567799
2005-01-07,535,547.7,527.55,542.25,7721496
2005-01-10,545.15,547.9,531.1,534.15,5334906
2005-01-11,535,535,523.1,525.75,4224467
2005-01-12,529,530,515.1,518.2,7463046
2005-01-13,525,525.75,518.5,520.1,5701722
2005-01-14,523.65,523.65,511.1,513.9,5021951
2005-01-17,515,518,504.4,511.55,5042715
2005-01-18,513.1,522.4,508.85,510.85,6375660
2005-01-19,514,518.4,511.2,513.7,3254090
2005-01-20,510.1,515,504.2,511.5,3663190
2005-01-24,513.5,521.35,505.6,506.7,6705592
2005-01-25,505.9,509.9,498.45,501.6,8209129
2005-01-27,505.1,513,503.7,506.1,6907925
2005-01-28,507,523.45,490,522.25,5674790
2005-01-31,525,534.5,522.7,532.3,6130579
2005-02-01,533.9,547,530.05,542.95,8016759
2005-02-02,544.2,547.35,530.2,533.55,4900179
2005-02-03,539.8,543.4,536,540.95,3296368
2005-02-04,544,545,532.4,537.15,3977210
2005-02-07,597.8,597.8,528.65,530.35,2583027
2005-02-08,532,536.75,529,533.8,3602698
2005-02-09,534.25,540.5,534.05,537.15,2583200
2005-02-10,537.9,544.7,531.85,542.5,3549816
2005-02-11,544.05,552,543.1,547.4,5562621
2005-02-14,551.9,553.25,538.85,543.55,3844535
2005-02-15,543.65,543.65,535.5,539.2,3379078
2005-02-16,539.05,543.9,532.1,535.05,3589822
2005-02-17,536,537.75,530.15,535.85,3365895
2005-02-18,536,542.8,531.1,534.2,4333745
2005-02-21,534.25,538.8,531.6,534.5,3352414
2005-02-22,534,541.35,532.05,539.55,4257283
2005-02-23,539.7,550,539.7,548.3,5568923
2005-02-24,550.3,553.5,545.6,547,4971064
2005-02-25,550,550.9,538.2,540.15,3983640
2005-02-28,540.2,560,535.85,556.25,7580763
2005-03-01,557.5,557.5,544.5,547.55,4874365
2005-03-02,547,551.95,544.55,549.65,5196032
2005-03-03,550.2,562.5,550.2,558.6,6489464
2005-03-04,559.55,573.4,559.55,572.05,8710667
2005-03-07,555.2,590.45,555.2,586.9,7251185
2005-03-08,588.8,593.65,582.2,591.1,7242982
2005-03-09,595.1,600.75,584.05,587.85,7616622
2005-03-10,588,597,584.5,594,5397416
2005-03-11,596,600.8,585.5,587.95,5910172
2005-03-14,587.3,591.9,576.05,579,3534086
2005-03-15,580,584.1,569.2,570.85,5005254
2005-03-16,571.05,577.8,567.6,574.3,4275833
2005-03-17,569,574.8,558.25,562.5,4647394
2005-03-18,560,573.9,555.15,571.85,4802555
2005-03-21,573,576.8,558,559.7,2731618
2005-03-22,559.1,560.6,541.1,544.7,4768019
2005-03-23,544,569.9,539.3,552.75,13640236
2005-03-24,555,567.4,555,560,8069883
2005-03-28,562,573.3,561.5,566.1,4037567
2005-03-29,567,567.9,545.1,549.15,4771867
2005-03-30,548,554.7,539.1,543.15,5789149
2005-03-31,545.1,553.4,543.55,546.05,6305110
2005-04-01,557,566.6,547.9,564.6,5027975
2005-04-04,567,568.55,559.1,565.05,3448867
2005-04-05,565.95,569.8,553.55,556.05,3895664
2005-04-06,558,572.9,558,571.6,4393667
2005-04-07,572.9,576.9,563.55,565.45,3651592
2005-04-08,567,568,553.4,556.85,3359996
2005-04-11,557,557,545,547.35,1865509
2005-04-12,548.2,552.35,545,548.7,3331744
2005-04-13,551,552.8,543,545.55,2069914
2005-04-15,543.9,543.9,526.05,529.75,3912912
2005-04-18,527,527,515,518.55,4456598
2005-04-19,524,530.5,512,514,3618427
2005-04-20,516.6,531.95,515.1,530.05,4341054
2005-04-21,528,546,525,542.9,6087464
2005-04-22,547,549.8,536.2,547.5,5567905
2005-04-25,545,548.8,539.55,546.7,3463076
2005-04-26,542,550.7,541.1,547.15,3871831
2005-04-27,555,559.5,533.3,539,13395995
2005-04-28,539.8,550,533.35,543.85,7511621
2005-04-29,550.2,550.2,525.1,528.05,3762517
2005-05-02,529.5,535.5,524.65,533.85,3072191
2005-05-03,533,543,525.55,540.95,3454317
2005-05-04,542,545,537,541.35,2098028
2005-05-05,542.75,547.4,539.2,541.15,1737052
2005-05-06,540,550.5,540,549.1,4635840
2005-05-09,549.25,554.95,546.2,553.4,3164957
2005-05-10,553.75,555.75,543.15,544.25,2272721
2005-05-11,542,547.45,539.65,542.5,3128737
2005-05-12,539.9,541.4,534.65,539.05,3689457
2005-05-13,538.5,539,534,536.25,1774336
2005-05-16,537.5,543.65,537.5,540.25,2412883
2005-05-17,542,543.7,524.95,525.95,3605609
2005-05-18,528,531.6,523.1,529.6,4470270
2005-05-19,531,535,522.65,524.3,3029203
2005-05-20,525,526.9,515.6,520.45,4235432
2005-05-23,524,532.95,522,531.15,2051339
2005-05-24,533.15,535.75,526.6,531,3664809
2005-05-25,528,534,525.5,530.65,4031194
2005-05-26,531,533.5,526.55,530.4,7769559
2005-05-27,531.1,539.4,529.35,531.25,4193107
2005-05-30,531.5,534.7,525,526.8,2282045
2005-05-31,527,537.9,524.4,535,5421328
2005-06-01,538,544.2,536,541,4406235
2005-06-02,544,545.3,528.55,529.85,3829036
2005-06-03,528,555.8,528,553.15,9390410
2005-06-04,556,562.7,551.05,555.2,4034661
2005-06-06,554,566.1,549,552.3,6259593
2005-06-07,552,555.8,545,547.85,4210618
2005-06-08,551.3,560,550,558.45,5176615
2005-06-09,560.8,563.75,556.7,559.05,4048621
2005-06-10,561,569.4,561,566.55,6310394
2005-06-13,566.9,599.9,560.65,569.6,3260828
2005-06-14,571,575,564.8,574.05,3311105
2005-06-15,567.75,577,567.75,574.95,3469660
2005-06-16,577,595,576,590.25,8227646
2005-06-17,590,605.55,584,600.25,9028624
2005-06-20,625,645.7,616.35,630.5,24100425
2005-06-21,632,648,621,646.15,16475825
2005-06-22,643,660,642,654.55,12836742
2005-06-23,654.2,655.05,646.7,650.6,6411276
2005-06-24,649,658.5,643.05,654.65,6446770
2005-06-27,648,675,645.25,648.65,12441700
2005-06-28,670,670,627.15,629.55,10011559
2005-06-29,634,647,632.7,641.85,8831638
2005-06-30,648,653.15,636.65,642.55,7195559
2005-07-01,643,645,637.55,640.1,3513766
2005-07-04,642,649.5,639,644.4,3814948
2005-07-05,644,648,636.45,638.05,4700583
2005-07-06,637.35,647,637.35,645.2,3357409
2005-07-07,641.4,641.4,609.3,613.95,8735824
2005-07-08,628,628,615,620.3,5541157
2005-07-11,618.15,636,618.15,633.9,4123835
2005-07-12,634.9,644,630.55,638.3,5132947
2005-07-13,640,641.4,629.1,630.95,2739244
2005-07-14,631.65,646.85,621.1,641.5,8425709
2005-07-15,643,670,643,666.65,7099154
2005-07-18,667,672.85,658.2,661.8,7839312
2005-07-19,664,671.8,661.1,664.65,5288380
2005-07-20,666,683,666,679.1,5825914
2005-07-21,676,686.3,670.65,678.25,4972401
2005-07-22,680,691.4,678.15,689.55,3826622
2005-07-25,691.4,695.7,684.6,687.55,5505138
2005-07-26,685,692.4,680.2,691.15,4407445
2005-07-27,692.5,704.9,689.4,698.85,7561778
2005-07-29,698,711.9,693,703.35,7613858
2005-08-01,703,709.9,696.5,707.75,4456070
2005-08-02,711.9,746.45,711,741.45,9092585
2005-08-03,759.8,759.9,710.65,714.5,26136379
2005-08-04,717,755.65,717,729.2,14466212
2005-08-05,730,739.9,722.35,725.75,8039641
2005-08-08,749.8,799,707.1,711.3,11115184
2005-08-09,714,724.8,702.6,707.65,8903267
2005-08-10,719.7,722.65,709.2,719.45,7302607
2005-08-11,722.65,729.5,713,717.6,6610025
2005-08-12,719.8,722.7,702.15,704.2,6459920
2005-08-16,704.5,710,697.1,699.8,5203768
2005-08-17,700,718,695,714.95,6998309
2005-08-18,720,744,705.25,708.35,8674278
2005-08-19,750,750,703.15,705.75,6480313
2005-08-22,709.7,713.6,694.6,699.3,5069105
2005-08-23,705,706.5,683.05,685.15,6610919
2005-08-24,687,697,683.1,694.85,6916076
2005-08-25,699.5,700.8,692.95,696.35,7201850
2005-08-26,699.45,703.9,693.6,698.75,3624522
2005-08-29,706,725,693.05,700.35,4568030
2005-08-30,703,709.8,699.05,707.6,4498578
2005-08-31,712,723.75,708.25,719.4,6712154
2005-09-01,719,729.45,719,726.7,5338618
2005-09-02,725,732.6,720.1,730.5,4968560
2005-09-05,732,737.3,728.2,730.35,3729150
2005-09-06,730,734.9,725.5,728.9,3100515
2005-09-08,734,745.5,733.35,738.65,5309545
2005-09-09,740,745,734.6,741.65,4094641
2005-09-12,745.25,753.9,744.15,752.5,3770214
2005-09-13,753,759.45,749.95,752.3,5456619
2005-09-14,750,756,736.55,740.95,4240354
2005-09-15,741.5,763.95,735.1,760.8,5435200
2005-09-16,763.95,767.85,755.95,764.05,3903180
2005-09-19,774.4,840,758,764.2,3850409
2005-09-20,765,781,756,777.95,9665891
2005-09-21,780,785,750,782.25,11453566
2005-09-22,784,784,750,754.45,8411554
2005-09-23,768,768,739.1,747.75,10567094
2005-09-26,750,783.5,750,780.25,6457657
2005-09-27,789.9,796,780.05,788,7123069
2005-09-28,790,803.65,785,800.45,6978287
2005-09-29,800,813.4,800,808.3,7138866
2005-09-30,806,809.9,781,793.55,8637061
2005-10-03,785,802.8,785,794.25,4808345
2005-10-04,796,808.9,794.3,806.65,4333679
2005-10-05,808,809.9,798.05,802.05,3850439
2005-10-06,800,800,786.9,790.85,5972187
2005-10-07,794.95,794.95,775.7,788.4,7983593
2005-10-10,789,792.9,780.3,782.95,3714985
2005-10-11,787,790.8,772,788.8,3792221
2005-10-13,785.7,792.9,773.1,775.25,6041247
2005-10-14,775,777.4,761.5,763.85,7304047
2005-10-17,777.4,779.8,759.05,771,6224636
2005-10-18,777.35,781.4,748.5,756.45,6281160
2005-10-19,750.15,757.8,735,747.3,8752227
2005-10-20,755,765.9,737.05,748.15,7606407
2005-10-21,754,773,743.25,771.2,9503506
2005-10-24,770.2,775.45,754,757.1,4880214
2005-10-25,761.05,779.4,760.05,767.6,5018390
2005-10-26,769.9,774.9,761.35,763.55,4221317
2005-10-27,766,769.8,745.15,750.3,10620859
2005-10-28,755,758.65,737.5,741.6,6151358
2005-10-31,737.5,764.9,737.5,762.5,4756595
2005-11-01,777,779.9,762.25,766.2,1681989
2005-11-02,763.75,779.4,756.75,777.7,5151546
2005-11-07,764.9,790.7,764.9,788,5107087
2005-11-08,795,795,782.5,790.45,4346779
2005-11-09,792,800.9,787.1,791.15,4251918
2005-11-10,793.4,795.35,783.1,785.7,3218286
2005-11-11,787,804.25,787,795.4,5028746
2005-11-14,795,803,786.1,798.45,3211746
2005-11-16,801,819,801,817.45,5774378
2005-11-17,735,831.95,735,829.3,5972178
2005-11-18,831.95,835,823.6,826.15,3716134
2005-11-21,826,833.85,820.8,829.05,5147798
2005-11-22,829.6,838.95,815,819.3,6855478
2005-11-23,821,833.9,818.65,832,5759902
2005-11-24,833,848.4,833,844.1,5858457
2005-11-25,846,846,836.35,842.65,4698762
2005-11-26,844,848,842.15,845.9,791677
2005-11-28,846,850,842.75,847.9,3755074
2005-11-29,849.2,865.85,840.6,848.15,8083545
2005-11-30,850.2,855.45,829.1,832.7,6347408
2005-12-01,833,843.3,830.25,839.55,6078658
2005-12-02,842,849.2,835,839.4,4049241
2005-12-05,847,851.9,836,840.25,3841846
2005-12-06,842,846.8,830,836.75,5034572
2005-12-07,840,849.9,829,843.45,5278514
2005-12-08,850,852.2,835.25,846.15,4734900
2005-12-09,840,864.9,840,863.35,6477762
2005-12-12,866.1,873.4,860.05,863.2,2668744
2005-12-13,865.9,874.5,859.3,871.6,4009892
2005-12-14,870.15,873.4,856,861.95,3952919
2005-12-15,864,864.9,839.1,845.25,5272788
2005-12-16,850,854,842.1,849.35,4827054
2005-12-19,854,861.5,854,857.15,2442801
2005-12-20,859.8,866.7,852.25,854.55,3623424
2005-12-21,856.1,863.4,849.05,860.15,3759130
2005-12-22,864,869.75,853.2,855.95,5728800
2005-12-23,855,860,840.2,842.9,5808569
2005-12-26,840,841.9,827,832.7,5323102
2005-12-27,835,869.9,828.15,866.9,5892643
2005-12-28,870,889.9,868,872.5,10837449
2005-12-29,868,895,868,891.1,9084303
2005-12-30,898,900.85,885.25,889.3,4947825
2006-01-02,893,902,890.15,897.85,3661821
2006-01-03,899.5,923.9,896,920,4904724
2006-01-04,921,936,920,929.85,4320968
2006-01-05,933,936,920,921.7,5308620
2006-01-06,921.7,931.45,913.1,920.7,6359000
2006-01-09,923,925.5,906.2,910.15,6239710
2006-01-10,909,910,888.25,894.1,9600147
2006-01-12,863.1,897,863.1,886.85,19677679
2006-01-13,889.95,897,883.05,885.15,10131698
2006-01-16,888,888,864.2,872.95,15377084
2006-01-17,875.25,937,872.05,928.5,45149329
2006-01-18,580.1,727.4,580.1,693.7,61000245
2006-01-19,700,729.65,691.4,704.5,10171960
2006-01-20,707,709.4,702,704.2,3859831
2006-01-23,702,706,694,702.35,4174933
2006-01-24,710,714,688.95,693.45,11312904
2006-01-25,696,699.8,685,688.4,13377596
2006-01-27,694.9,703.2,694.8,698.65,6279370
2006-01-30,700,718.2,700,711.05,7256981
2006-01-31,708.4,719.8,708.4,713.9,6209049
2006-02-01,714.6,718.8,701,704.8,4938137
2006-02-02,709.9,715.9,701,708.65,5022425
2006-02-03,707,707,695,696.6,3429300
2006-02-06,695,722.75,683.5,720.35,9525852
2006-02-07,720.55,723.5,706.5,720.55,6801747
2006-02-08,719.95,722,714,716.5,6750630
2006-02-10,715,723.55,715,719.6,5166270
2006-02-13,715,721,715,716.8,3170840
2006-02-14,715,724.35,712.1,714.2,6607308
2006-02-15,712.1,718.9,696.5,701.8,7659167
2006-02-16,701.8,709.4,694.05,697.05,4058936
2006-02-17,703,707.5,690,693.15,4632076
2006-02-20,694,703.45,689,702.05,3226110
2006-02-21,702.05,706,694.3,697.75,3360389
2006-02-22,699.25,705.5,698,703.95,2935983
2006-02-23,705,706.85,695.05,700.35,6211541
2006-02-24,702,707.4,699,702.85,2401313
2006-02-27,703,705.85,697,700.1,5398936
2006-02-28,703.75,714.9,695.3,708.85,7720791
2006-03-01,708,713.9,702.1,708.25,4523549
2006-03-02,710,719,707,713.15,3821962
2006-03-03,715,718,708.25,715.75,4185425
2006-03-06,717,733.9,717,732.2,6130529
2006-03-07,733.3,740,729,732.5,5395169
2006-03-08,733,733,711.65,719.9,7028288
2006-03-09,724,728.7,711.5,726.75,4618646
2006-03-10,731,737.9,727.15,731.45,3455455
2006-03-13,731.5,741.25,731,735.35,3966001
2006-03-14,734,746.5,729.15,742.5,3737688
2006-03-16,745,770,742.5,768.5,8821809
2006-03-17,770,781.95,763.1,775.05,6390433
2006-03-20,776.7,780,770.5,778.05,2482378
2006-03-21,780,795,774.5,780.45,4370763
2006-03-22,782.95,786.5,758.6,772.5,5109676
2006-03-23,781.5,784.45,768.65,777.35,3868446
2006-03-24,776,785,776,782.2,2825935
2006-03-27,786,797.7,786,794.35,3052370
2006-03-28,795,797,787.6,790.85,1832302
2006-03-29,796,797.8,787.25,793.75,1847797
2006-03-30,796,806.9,788,795.7,3259099
2006-03-31,799.95,808,788,795.35,8352073
2006-04-03,801,833,801,828.8,5031936
2006-04-04,831,843,830.05,836.75,3929854
2006-04-05,843,845,835,840.5,4564004
2006-04-07,844.5,846.3,829.65,833.45,4241119
2006-04-10,833,841.7,824.15,836.25,4603751
2006-04-12,835.1,858.7,821.1,828.75,9379270
2006-04-13,830,852.9,827.2,846.5,8754381
2006-04-17,850,857,846.1,851.45,2983707
2006-04-18,853.8,895.75,853.8,891.3,8211163
2006-04-19,898.9,932,894,921.8,10659773
2006-04-20,935,999.7,935,992.55,14912419
2006-04-21,1000,1008,953.5,974.95,8650976
2006-04-24,975,999.5,966,977.2,6676696
2006-04-25,977.5,985,951,955.1,3524708
2006-04-26,960,982,952.15,978.65,4795378
2006-04-27,982,1050,982,997.95,9853311
2006-04-28,985,1011,971,1008.9,6259209
2006-04-29,1006.6,1030,1006.6,1022.95,1178831
2006-05-02,1025,1042.9,1024,1031.15,3045647
2006-05-03,1031.2,1042,1021.1,1035.55,2673389
2006-05-04,1042,1120.8,1040,1080.2,14186838
2006-05-05,1083.7,1109,1082,1099.25,5974599
2006-05-08,1115,1169,1112,1155,7762822
2006-05-09,1160,1169.7,1136,1154.1,7244226
2006-05-10,1160,1175,1137.25,1169.8,10202815
2006-05-11,1175,1184.4,1101,1110.25,12118649
2006-05-12,1120.55,1120.55,1057,1066.85,8558303
2006-05-15,1070,1070,1011.55,1021.65,9724804
2006-05-16,1024.95,1054.9,976,1043.7,12525373
2006-05-17,1069.2,1091.95,1055,1086.2,5845869
2006-05-18,1065,1069.8,992.5,1004.8,9549377
2006-05-19,1010,1060,961.5,978.1,13997755
2006-05-22,995,999,840,929.4,12911483
2006-05-23,939,980,921.2,967.1,8397857
2006-05-24,972,972,865,938.55,11456992
2006-05-25,944.4,962,922.5,950,9098194
2006-05-26,960,991.8,952.55,958.5,6631388
2006-05-29,962,978,951,955.95,3726526
2006-05-30,959.7,977.5,945,954.95,3546189
2006-05-31,938,962.9,912,954.15,9106430
2006-06-01,965,965,925,925.35,8935806
2006-06-02,930,962,925.05,958.1,5698370
2006-06-05,962,970.7,925.05,925.35,5848259
2006-06-06,920,925,900,906.5,8414949
2006-06-07,905,920,878.85,893,11521168
2006-06-08,881.1,885,807,825.7,11944784
2006-06-09,815,929.2,815,922.75,11297369
2006-06-12,918,948,893.3,901.05,7039646
2006-06-13,890,890,851,858.65,7244040
2006-06-14,865,893,843.2,858.45,8583434
2006-06-15,877,900,872.5,895.35,6000097
2006-06-16,908,945,908,921.6,6956151
2006-06-19,918,940,903,933.7,4003171
2006-06-20,930,936,916,925,4529902
2006-06-21,930,968.5,918,964.15,6496928
2006-06-22,970,993.4,967.2,975.1,4852544
2006-06-23,968,1016.5,952.1,1011.9,6031015
2006-06-25,1010,1024,1002.1,1007.2,835543
2006-06-26,1015,1023.8,977.5,981.2,7047164
2006-06-27,993,1010.9,979.55,985.75,12507571
2006-06-28,962.15,1006,962.15,1000.95,6403778
2006-06-29,1023.9,1030,1001.5,1008.35,6026607
2006-06-30,1024.9,1064,1024.9,1059.85,5951444
2006-07-03,1061.65,1079.7,1054.3,1071.1,4381854
2006-07-04,1070,1083.7,1068,1074.7,3618844
2006-07-05,1074,1099,1065.15,1094.15,4376904
2006-07-06,1079.9,1091,1071.15,1083.25,4269451
2006-07-07,1094,1094,1026.25,1031.6,6609409
2006-07-10,1036,1049.85,1023.2,1043.3,4474993
2006-07-11,1045,1052.75,1036.2,1049.2,3469398
2006-07-12,1036.2,1100,1011.1,1098.05,7344439
2006-07-13,1086.25,1095,1070.35,1075.45,3334343
2006-07-14,1065,1083,1050.75,1069.1,3247287
2006-07-17,1058,1068.4,1027.75,1031.4,2941065
2006-07-18,1033,1040,989.1,1004.4,6374130
2006-07-19,1010,1029.9,977.15,983.05,6736611
2006-07-20,997,1010,985.25,995.4,7203202
2006-07-21,990,995,955.6,967.55,6653511
2006-07-24,962,975,941.5,971.5,5322776
2006-07-25,984.8,991,977,987.8,3152067
2006-07-26,990,1004.9,981.1,999.9,2948918
2006-07-27,1004.9,1015.8,988.25,1000.1,4682950
2006-07-28,1008.7,1008.7,974,979.05,3609008
2006-07-31,988,998,976.1,978.8,3319820
2006-08-01,974,990.95,974,981.6,3479516
2006-08-02,979,994.45,979,990.9,2060549
2006-08-03,995,1008,981.35,988,3973655
2006-08-04,988,999.5,962.25,967.8,4994599
2006-08-07,968,968.7,952,954.95,2432744
2006-08-08,955.5,979.7,955,977.15,2209516
2006-08-09,977.15,996.4,970,988,3368611
2006-08-10,988,990,967.2,978.95,2701869
2006-08-11,985.9,1015,975,1011,5525255
2006-08-14,1015,1032,1002.2,1029.25,2643615
2006-08-16,1035,1055,1034.1,1046.5,4117495
2006-08-17,1059,1074,1038.05,1066.1,5353897
2006-08-18,1068,1078.5,1049,1055.9,2157694
